categoryA,categoryC,featureD,featureE,featureF,compositionC,unit,result
123,166,274.70898193692403,26.637510770071906,0.0,28.2,16,0.767216620837152
101,1281,274.70898193692403,26.637510770071906,0.0,28.2,12,0.0036340727363863
101,2094,274.70898193692403,26.637510770071906,0.0,28.2,12,0.0079530746280954
101,1579,274.70898193692403,26.637510770071906,0.0,28.2,12,0.0084835084852251
101,1899,274.70898193692403,26.637510770071906,0.0,28.2,12,0.0055480978195563
101,1562,274.70898193692403,26.637510770071906,0.0,28.2,12,0.0046932238362212
65,1559,274.70898193692403,26.637510770071906,0.0,28.2,4,0.6596614805733042
65,1952,274.70898193692403,26.637510770071906,0.0,28.2,4,0.1889803765879434
79,1167,274.70898193692403,26.637510770071906,0.0,28.2,1,0.0034021701085054
79,22,274.70898193692403,26.637510770071906,0.0,28.2,1,0.00030801540077
79,315,274.70898193692403,26.637510770071906,0.0,28.2,1,0.0072103605180259
79,514,274.70898193692403,26.637510770071906,0.0,28.2,1,0.0045782289114455
79,271,274.70898193692403,26.637510770071906,0.0,28.2,1,0.0071683584179208
79,1045,274.70898193692403,26.637510770071906,0.0,28.2,1,0.0026321316065803
79,1842,274.70898193692403,26.637510770071906,0.0,28.2,1,0.000322016100805
79,2126,274.70898193692403,26.637510770071906,0.0,28.2,1,0.000210010500525
79,2160,274.70898193692403,26.637510770071906,0.0,28.2,1,0.000490024501225
84,1129,137.657705257705,21.99909212365624,0.0,14.899999999999997,11,9.525446565273723e-06
79,1503,274.70898193692403,26.637510770071906,0.0,28.2,1,0.0407620581029051
112,1503,274.70898193692403,26.637510770071906,0.0,28.2,0,0.3643669974998106
0,640,274.70898193692403,26.637510770071906,0.0,28.2,14,0.285856408680248
134,640,274.70898193692403,26.637510770071906,0.0,28.2,17,0.5272735100445661
90,640,274.70898193692403,26.637510770071906,0.0,28.2,1,0.0312344417220861
84,1328,137.657705257705,21.99909212365624,0.0,14.899999999999997,11,8.375035449789165e-06
84,922,137.657705257705,21.99909212365624,0.0,14.899999999999997,11,1.4697334861104338e-06
12,515,237.30759674834,38.767233989074136,0.0,17.7,0,0.1011946359572694
1,426,237.30759674834,38.767233989074136,0.0,17.7,15,0.0007195209697679
65,426,237.30759674834,38.767233989074136,0.0,17.7,4,0.4137792902670373
65,1004,237.30759674834,38.767233989074136,0.0,17.7,4,0.3307379914592012
65,878,237.30759674834,38.767233989074136,0.0,17.7,4,0.313811654518461
84,1242,137.657705257705,21.99909212365624,0.0,14.899999999999997,11,3.6493478916033608e-06
123,1097,122.299437237519,30.8319059046492,0.0,26.0,16,0.7678955766031841
49,1097,122.299437237519,30.8319059046492,0.0,26.0,13,0.0366133961754042
58,1458,122.299437237519,30.8319059046492,0.0,26.0,11,7.088070605778357e-05
156,119,274.70898193692403,26.637510770071906,0.0,28.2,2,0.4066523605150214
156,1571,274.70898193692403,26.637510770071906,0.0,28.2,2,0.390557939914163
156,1634,274.70898193692403,26.637510770071906,0.0,28.2,2,0.4467081545064378
156,2058,274.70898193692403,26.637510770071906,0.0,28.2,2,0.505901287553648
156,2175,274.70898193692403,26.637510770071906,0.0,28.2,2,0.4541545064377682
78,2210,274.70898193692403,26.637510770071906,0.0,28.2,5,0.1321576487133657
112,296,274.70898193692403,26.637510770071906,0.0,28.2,0,0.0026971740283354
123,2148,274.70898193692403,26.637510770071906,0.0,28.2,16,0.0158196693485418
123,1790,274.70898193692403,26.637510770071906,0.0,28.2,16,0.4210204705163458
145,1636,274.70898193692403,26.637510770071906,0.0,28.2,18,0.0090777618598208
145,1497,122.299437237519,30.8319059046492,0.0,26.0,18,0.0020165260077537
0,1120,122.299437237519,30.8319059046492,0.0,26.0,14,0.0542409446235606
78,1797,274.70898193692403,26.637510770071906,0.0,28.2,5,0.0
101,1763,122.299437237519,30.8319059046492,0.0,26.0,12,0.0082260163215699
41,1763,122.299437237519,30.8319059046492,0.0,26.0,0,0.0302295628456701
101,1414,122.299437237519,30.8319059046492,0.0,26.0,12,0.0055080492050358
41,1414,122.299437237519,30.8319059046492,0.0,26.0,0,0.019117599818168
12,1877,122.299437237519,30.8319059046492,0.0,26.0,0,0.1760533373740434
101,1918,122.299437237519,30.8319059046492,0.0,26.0,12,0.009799585265955
156,1918,122.299437237519,30.8319059046492,0.0,26.0,2,0.4771115879828326
23,1858,122.299437237519,30.8319059046492,0.0,26.0,3,0.1572900454281792
112,163,122.299437237519,30.8319059046492,0.0,26.0,0,0.0549196151223577
75,1414,122.299437237519,30.8319059046492,0.0,26.0,0,0.03743556330025
90,1877,122.299437237519,30.8319059046492,0.0,26.0,1,0.0073270283514175
0,1918,122.299437237519,30.8319059046492,0.0,26.0,14,0.1094915515146146
134,1918,122.299437237519,30.8319059046492,0.0,26.0,17,0.6191413437478788
101,1858,122.299437237519,30.8319059046492,0.0,26.0,12,0.0105148298320121
112,1858,122.299437237519,30.8319059046492,0.0,26.0,0,0.1661131903932115
0,1888,122.299437237519,30.8319059046492,0.0,26.0,14,0.0624753998937112
75,1888,122.299437237519,30.8319059046492,0.0,26.0,0,0.0297244639745435
90,893,122.299437237519,30.8319059046492,0.0,26.0,1,0.0047602380119005
41,1106,122.299437237519,30.8319059046492,0.0,26.0,0,0.0302295628456701
123,1858,122.299437237519,30.8319059046492,0.0,26.0,16,0.783070237973996
156,447,122.299437237519,30.8319059046492,0.0,26.0,2,0.5108712446351931
101,100,122.299437237519,30.8319059046492,0.0,26.0,12,0.0119453532964146
41,100,122.299437237519,30.8319059046492,0.0,26.0,0,0.0302295628456701
0,151,122.299437237519,30.8319059046492,0.0,26.0,14,0.0074905541647475
23,1928,122.299437237519,30.8319059046492,0.0,26.0,3,0.1725573021060066
123,1928,122.299437237519,30.8319059046492,0.0,26.0,16,0.7926876463998364
58,1771,122.299437237519,30.8319059046492,0.0,26.0,11,0.0003455475620345
79,1771,122.299437237519,30.8319059046492,0.0,26.0,1,0.0052586069303465
0,1939,122.299437237519,30.8319059046492,0.0,26.0,14,0.0604389014703277
134,1939,122.299437237519,30.8319059046492,0.0,26.0,17,0.5576547289229166
90,1888,122.299437237519,30.8319059046492,0.0,26.0,1,0.0112939026951347
1,893,122.299437237519,30.8319059046492,0.0,26.0,15,0.0001733850412809
49,893,122.299437237519,30.8319059046492,0.0,26.0,13,0.0497545663951845
23,1130,122.299437237519,30.8319059046492,0.0,26.0,3,0.1635118681836193
145,1130,122.299437237519,30.8319059046492,0.0,26.0,18,0.0013705044030879
58,1892,122.299437237519,30.8319059046492,0.0,26.0,11,6.202048489724321e-05
79,135,122.299437237519,30.8319059046492,0.0,26.0,1,0.0004843752187609
0,230,122.299437237519,30.8319059046492,0.0,26.0,14,0.0432618277767936
1,230,122.299437237519,30.8319059046492,0.0,26.0,15,0.000544545665191
134,230,122.299437237519,30.8319059046492,0.0,26.0,17,0.4649550870234997
33,230,122.299437237519,30.8319059046492,0.0,26.0,0,0.0592990378058943
90,2165,122.299437237519,30.8319059046492,0.0,26.0,1,0.0017267483374168
101,82,122.299437237519,30.8319059046492,0.0,26.0,12,0.0072246636294035
12,82,122.299437237519,30.8319059046492,0.0,26.0,0,0.0305662550193196
79,1892,122.299437237519,30.8319059046492,0.0,26.0,1,0.0020148687434371
112,1892,122.299437237519,30.8319059046492,0.0,26.0,0,0.0417686188347602
123,135,122.299437237519,30.8319059046492,0.0,26.0,16,0.6998811827409445
90,230,122.299437237519,30.8319059046492,0.0,26.0,1,0.0073270283514175
41,347,122.299437237519,30.8319059046492,0.0,26.0,0,0.0302295628456701
33,347,122.299437237519,30.8319059046492,0.0,26.0,0,0.0204508523372982
79,537,122.299437237519,30.8319059046492,0.0,26.0,1,0.0005757479873993
156,537,122.299437237519,30.8319059046492,0.0,26.0,2,0.396137339055794
123,2165,122.299437237519,30.8319059046492,0.0,26.0,16,0.8256984757443054
49,2165,122.299437237519,30.8319059046492,0.0,26.0,13,0.0428881937362896
0,82,122.299437237519,30.8319059046492,0.0,26.0,14,0.0115635274844995
156,1892,122.299437237519,30.8319059046492,0.0,26.0,2,0.4549356223175965
33,1892,122.299437237519,30.8319059046492,0.0,26.0,0,0.0426132282748693
156,135,122.299437237519,30.8319059046492,0.0,26.0,2,0.5464248927038626
33,135,122.299437237519,30.8319059046492,0.0,26.0,0,0.0140792787332373
123,230,122.299437237519,30.8319059046492,0.0,26.0,16,0.726027769290831
23,415,122.299437237519,30.8319059046492,0.0,26.0,3,0.1815547808707737
145,415,122.299437237519,30.8319059046492,0.0,26.0,18,0.0046710278850919
12,415,122.299437237519,30.8319059046492,0.0,26.0,0,0.1145135237517993
156,151,122.299437237519,30.8319059046492,0.0,26.0,2,0.5927768240343347
33,1928,122.299437237519,30.8319059046492,0.0,26.0,0,0.1507062656261837
12,1928,122.299437237519,30.8319059046492,0.0,26.0,0,0.1636393666186832
41,1771,122.299437237519,30.8319059046492,0.0,26.0,0,0.018107432381241
156,1939,122.299437237519,30.8319059046492,0.0,26.0,2,0.5007167381974249
0,2165,122.299437237519,30.8319059046492,0.0,26.0,14,0.0155479215925597
134,82,122.299437237519,30.8319059046492,0.0,26.0,17,0.6158253095779199
41,1892,122.299437237519,30.8319059046492,0.0,26.0,0,0.0302295628456701
12,135,122.299437237519,30.8319059046492,0.0,26.0,0,0.0286426850518978
58,415,122.299437237519,30.8319059046492,0.0,26.0,11,8.860114837886426e-05
156,415,122.299437237519,30.8319059046492,0.0,26.0,2,0.482832618025751
1,1719,274.70898193692403,26.637510770071906,0.0,28.2,15,0.0003182965645922
0,1719,274.70898193692403,26.637510770071906,0.0,28.2,14,0.1041095115500442
134,1719,274.70898193692403,26.637510770071906,0.0,28.2,17,0.5830587858200904
79,1708,274.70898193692403,26.637510770071906,0.0,28.2,1,0.00042002100105
79,1755,274.70898193692403,26.637510770071906,0.0,28.2,1,0.000350017500875
75,1599,93.6771974435832,15.047884084971097,0.0,14.0,0,0.1132267596030002
112,1599,93.6771974435832,15.047884084971097,0.0,14.0,0,0.1232184256383059
90,1599,93.6771974435832,15.047884084971097,0.0,14.0,1,0.2252712635631782
101,1499,93.6771974435832,15.047884084971097,0.0,14.0,12,0.0015020376213217
41,1499,93.6771974435832,15.047884084971097,0.0,14.0,0,0.0049761345556481
134,1147,274.70898193692403,26.637510770071906,0.0,28.2,17,0.5635134707200092
79,453,274.70898193692403,26.637510770071906,0.0,28.2,1,0.0020721036051802
79,261,274.70898193692403,26.637510770071906,0.0,28.2,1,0.0023521176058802
79,424,274.70898193692403,26.637510770071906,0.0,28.2,1,0.0027581379068953
79,1523,274.70898193692403,26.637510770071906,0.0,28.2,1,0.0025761288064403
79,1078,274.70898193692403,26.637510770071906,0.0,28.2,1,0.0010920546027301
79,1762,274.70898193692403,26.637510770071906,0.0,28.2,1,7.000350017500875e-05
79,971,274.70898193692403,26.637510770071906,0.0,28.2,1,0.0511025551277563
79,1865,274.70898193692403,26.637510770071906,0.0,28.2,1,0.0018480924046202
134,1699,274.70898193692403,26.637510770071906,0.0,28.2,17,0.6045209304281721
1,1699,274.70898193692403,26.637510770071906,0.0,28.2,15,0.0004779058281198
90,1699,274.70898193692403,26.637510770071906,0.0,28.2,1,0.0181743087154357
1,1832,274.70898193692403,26.637510770071906,0.0,28.2,15,0.0007101720752692
134,1832,274.70898193692403,26.637510770071906,0.0,28.2,17,0.5657942551978835
79,1832,274.70898193692403,26.637510770071906,0.0,28.2,1,0.0060786419320966
112,1832,274.70898193692403,26.637510770071906,0.0,28.2,0,0.2145110993257065
83,870,137.657705257705,21.99909212365624,0.0,14.899999999999997,11,3.543025237676877e-06
83,1323,137.657705257705,21.99909212365624,0.0,14.899999999999997,11,3.543025237676877e-06
83,595,137.657705257705,21.99909212365624,0.0,14.899999999999997,11,3.543025237676877e-06
83,1637,137.657705257705,21.99909212365624,0.0,14.899999999999997,11,3.543025237676877e-06
83,550,137.657705257705,21.99909212365624,0.0,14.899999999999997,11,3.543025237676877e-06
83,675,137.657705257705,21.99909212365624,0.0,14.899999999999997,11,3.543025237676877e-06
79,2057,274.70898193692403,26.637510770071906,0.0,28.2,1,0.0019040952047602
79,2012,274.70898193692403,26.637510770071906,0.0,28.2,1,0.0029681484074203
79,854,274.70898193692403,26.637510770071906,0.0,28.2,1,0.0012040602030101
79,1520,274.70898193692403,26.637510770071906,0.0,28.2,1,0.0070843542177108
79,590,274.70898193692403,26.637510770071906,0.0,28.2,1,0.0017920896044802
79,1132,274.70898193692403,26.637510770071906,0.0,28.2,1,0.0020301015050752
79,1521,274.70898193692403,26.637510770071906,0.0,28.2,1,0.0045642282114105
83,1153,137.657705257705,21.99909212365624,0.0,14.899999999999997,11,3.543025237676877e-06
83,679,137.657705257705,21.99909212365624,0.0,14.899999999999997,11,3.543025237676877e-06
83,709,137.657705257705,21.99909212365624,0.0,14.899999999999997,11,3.543025237676877e-06
140,2145,93.6771974435832,15.047884084971097,0.0,14.0,9,0.228299771167048
8,2145,93.6771974435832,15.047884084971097,0.0,14.0,8,0.0005333994448138
112,1661,122.299437237519,30.8319059046492,0.0,26.0,0,0.231226911129631
101,2133,122.299437237519,30.8319059046492,0.0,26.0,12,0.0371223019112785
23,2133,122.299437237519,30.8319059046492,0.0,26.0,3,0.2026846273568381
41,2133,122.299437237519,30.8319059046492,0.0,26.0,0,0.0250524130615955
145,2133,122.299437237519,30.8319059046492,0.0,26.0,18,0.0065193199486702
75,2133,122.299437237519,30.8319059046492,0.0,26.0,0,0.0273150087127812
49,1669,122.299437237519,30.8319059046492,0.0,26.0,13,0.0356021912585454
101,1261,122.299437237519,30.8319059046492,0.0,26.0,12,0.0329739314933515
23,1261,122.299437237519,30.8319059046492,0.0,26.0,3,0.2039529982023994
41,1261,122.299437237519,30.8319059046492,0.0,26.0,0,0.0220218804454882
145,1261,122.299437237519,30.8319059046492,0.0,26.0,18,0.0187532844931186
75,1261,122.299437237519,30.8319059046492,0.0,26.0,0,0.0148779149935601
58,1451,122.299437237519,30.8319059046492,0.0,26.0,11,0.0016568602937945
33,1451,122.299437237519,30.8319059046492,0.0,26.0,0,0.1372734298052882
1,1835,122.299437237519,30.8319059046492,0.0,26.0,15,0.0011322162465395
134,1835,122.299437237519,30.8319059046492,0.0,26.0,17,0.5521593199504499
123,1916,122.299437237519,30.8319059046492,0.0,26.0,16,0.5054180670129345
80,1853,93.6771974435832,15.047884084971097,0.0,14.0,12,0.2315970350635662
0,1853,93.6771974435832,15.047884084971097,0.0,14.0,14,0.0274568496014171
41,1580,93.6771974435832,15.047884084971097,0.0,14.0,0,0.0024820062125918
1,1580,93.6771974435832,15.047884084971097,0.0,14.0,15,0.0002195148721325
33,1580,93.6771974435832,15.047884084971097,0.0,14.0,0,0.0399242366845973
1,1626,64.7110998526161,28.29370430483317,0.0,17.93,15,1.0
80,2104,93.6771974435832,15.047884084971097,0.0,14.0,12,0.0215297781104195
0,2104,93.6771974435832,15.047884084971097,0.0,14.0,14,0.0421612340124003
156,2197,122.299437237519,30.8319059046492,0.0,26.0,2,0.543274678111588
1,1947,122.299437237519,30.8319059046492,0.0,26.0,15,0.0015466773985048
101,933,122.299437237519,30.8319059046492,0.0,26.0,12,0.0398975524511537
41,933,122.299437237519,30.8319059046492,0.0,26.0,0,0.0553829835593605
79,933,122.299437237519,30.8319059046492,0.0,26.0,1,0.0211955197759887
156,933,122.299437237519,30.8319059046492,0.0,26.0,2,0.4854077253218884
112,933,122.299437237519,30.8319059046492,0.0,26.0,0,0.0922515342071369
1,2046,122.299437237519,30.8319059046492,0.0,26.0,15,0.0009095208478152
123,2046,122.299437237519,30.8319059046492,0.0,26.0,16,0.6511728960858202
1,756,122.299437237519,30.8319059046492,0.0,26.0,15,0.0008178538762667
0,1990,122.299437237519,30.8319059046492,0.0,26.0,14,0.073764602798937
145,1990,122.299437237519,30.8319059046492,0.0,26.0,18,0.0107880067624912
1,1267,122.299437237519,30.8319059046492,0.0,26.0,15,0.0015219356333613
145,1267,122.299437237519,30.8319059046492,0.0,26.0,18,0.00788353034634
75,1267,122.299437237519,30.8319059046492,0.0,26.0,0,0.0195063868474884
90,1267,122.299437237519,30.8319059046492,0.0,26.0,1,0.028258032901645
58,1661,122.299437237519,30.8319059046492,0.0,26.0,11,0.0007353972930983
90,2133,122.299437237519,30.8319059046492,0.0,26.0,1,0.0392369618480924
134,1669,122.299437237519,30.8319059046492,0.0,26.0,17,0.5526259288861851
90,1261,122.299437237519,30.8319059046492,0.0,26.0,1,0.020406020301015
1,1451,122.299437237519,30.8319059046492,0.0,26.0,15,0.0036622885644946
12,1451,122.299437237519,30.8319059046492,0.0,26.0,0,0.1720569740131828
23,1835,122.299437237519,30.8319059046492,0.0,26.0,3,0.2158699984493541
101,1990,122.299437237519,30.8319059046492,0.0,26.0,12,0.052285843767488
58,1947,122.299437237519,30.8319059046492,0.0,26.0,11,0.0013771324794908
78,1947,122.299437237519,30.8319059046492,0.0,26.0,5,0.3269169410722417
134,933,122.299437237519,30.8319059046492,0.0,26.0,17,0.5325200609179741
78,2046,122.299437237519,30.8319059046492,0.0,26.0,5,0.212043590990617
90,2046,122.299437237519,30.8319059046492,0.0,26.0,1,0.027838011900595
23,756,122.299437237519,30.8319059046492,0.0,26.0,3,0.1192027383256471
41,1990,122.299437237519,30.8319059046492,0.0,26.0,0,0.0474026820213652
41,1697,122.299437237519,30.8319059046492,0.0,26.0,0,0.055989090082582
33,1697,122.299437237519,30.8319059046492,0.0,26.0,0,0.0953441927418743
123,1907,93.6771974435832,15.047884084971097,0.0,14.0,16,0.8811827409444276
12,763,122.299437237519,30.8319059046492,0.0,26.0,0,0.0381428896128494
49,763,122.299437237519,30.8319059046492,0.0,26.0,13,0.0281597263386097
41,1210,122.299437237519,30.8319059046492,0.0,26.0,0,0.0302295628456701
2,1210,122.299437237519,30.8319059046492,0.0,26.0,13,0.0208332805664087
65,1210,122.299437237519,30.8319059046492,0.0,26.0,4,0.0321597964501043
23,779,122.299437237519,30.8319059046492,0.0,26.0,3,0.0343152175785804
156,779,122.299437237519,30.8319059046492,0.0,26.0,2,0.4084420600858369
79,1803,93.6771974435832,15.047884084971097,0.0,14.0,1,0.0137766888344417
134,1803,93.6771974435832,15.047884084971097,0.0,14.0,17,0.5494162815535738
112,1803,93.6771974435832,15.047884084971097,0.0,14.0,0,0.0355572391847867
81,1784,93.6771974435832,15.047884084971097,0.0,14.0,6,0.0036225497228906
134,2019,93.6771974435832,15.047884084971097,0.0,14.0,17,0.5419455614198275
145,2019,93.6771974435832,15.047884084971097,0.0,14.0,18,0.0009505509800859
49,2019,93.6771974435832,15.047884084971097,0.0,14.0,13,0.0079668387862468
112,2115,274.70898193692403,26.637510770071906,0.0,28.2,0,0.232063035078415
112,599,274.70898193692403,26.637510770071906,0.0,28.2,0,0.2267596030002272
112,1532,274.70898193692403,26.637510770071906,0.0,28.2,0,0.2018334722327448
112,40,274.70898193692403,26.637510770071906,0.0,28.2,0,0.0876339116599742
123,216,274.70898193692403,26.637510770071906,0.0,28.2,16,0.7397223070916932
123,1183,274.70898193692403,26.637510770071906,0.0,28.2,16,0.831788708965611
112,2019,93.6771974435832,15.047884084971097,0.0,14.0,0,0.0117736192135767
123,1038,93.6771974435832,15.047884084971097,0.0,14.0,16,0.7114437994364667
123,1590,93.6771974435832,15.047884084971097,0.0,14.0,16,0.7284176935872628
101,1692,93.6771974435832,15.047884084971097,0.0,14.0,12,0.0223880853226033
1,1692,93.6771974435832,15.047884084971097,0.0,14.0,15,0.0001121964902011
79,747,112.2619412173,14.289474436432974,0.0,27.680000000000003,1,0.0051942597129856
1,295,93.6771974435832,15.047884084971097,0.0,14.0,15,0.0007341552945767
81,115,93.6771974435832,15.047884084971097,0.0,14.0,6,0.0033120454609285
79,115,93.6771974435832,15.047884084971097,0.0,14.0,1,0.0364998249912495
112,1822,274.70898193692403,26.637510770071906,0.0,28.2,0,0.0032578225623153
112,1875,274.70898193692403,26.637510770071906,0.0,28.2,0,0.0078945374649594
80,608,44.7230757742448,17.622537763760466,0.0,44.05,12,0.6509556392500454
82,1889,112.2619412173,14.289474436432974,0.0,27.680000000000003,7,0.3508816814925607
101,1889,112.2619412173,14.289474436432974,0.0,27.680000000000003,12,0.0158546508234599
2,1889,112.2619412173,14.289474436432974,0.0,27.680000000000003,13,0.034264008433775
145,1889,112.2619412173,14.289474436432974,0.0,27.680000000000003,18,0.0054520888357787
112,1521,274.70898193692403,26.637510770071906,0.0,28.2,0,0.0717175543601788
112,1638,274.70898193692403,26.637510770071906,0.0,28.2,0,0.0021304644291234
112,1828,274.70898193692403,26.637510770071906,0.0,28.2,0,0.0139525721645579
112,1845,274.70898193692403,26.637510770071906,0.0,28.2,0,0.1038957496780059
112,1747,274.70898193692403,26.637510770071906,0.0,28.2,0,0.1940086370179558
112,1352,274.70898193692403,26.637510770071906,0.0,28.2,0,0.0090552314569285
112,1790,274.70898193692403,26.637510770071906,0.0,28.2,0,0.0141647094476854
123,52,274.70898193692403,26.637510770071906,0.0,28.2,16,0.7216281359269445
123,1597,274.70898193692403,26.637510770071906,0.0,28.2,16,0.6111280850052621
123,1525,274.70898193692403,26.637510770071906,0.0,28.2,16,0.5134263502732797
101,1803,93.6771974435832,15.047884084971097,0.0,14.0,12,0.0569109180110618
2,1803,93.6771974435832,15.047884084971097,0.0,14.0,13,0.0065603108790256
145,249,93.6771974435832,15.047884084971097,0.0,14.0,18,0.0049224961468737
123,249,93.6771974435832,15.047884084971097,0.0,14.0,16,0.8805037851783954
2,1784,93.6771974435832,15.047884084971097,0.0,14.0,13,0.0025601830945558
101,615,93.6771974435832,15.047884084971097,0.0,14.0,12,0.0195522382935479
1,615,93.6771974435832,15.047884084971097,0.0,14.0,15,0.0004609812314784
81,690,93.6771974435832,15.047884084971097,0.0,14.0,6,0.0019665269924263
156,317,237.30759674834,38.767233989074136,0.0,17.7,2,0.5041287553648068
145,317,237.30759674834,38.767233989074136,0.0,17.7,18,0.0066199086113129
12,317,237.30759674834,38.767233989074136,0.0,17.7,0,0.0522697174028335
90,317,237.30759674834,38.767233989074136,0.0,17.7,1,0.0081527476373818
65,256,237.30759674834,38.767233989074136,0.0,17.7,4,0.2825998743046733
0,324,237.30759674834,38.767233989074136,0.0,17.7,14,0.1483915887511071
1,324,237.30759674834,38.767233989074136,0.0,17.7,15,0.0011698191441359
65,324,237.30759674834,38.767233989074136,0.0,17.7,4,0.1459818666759395
156,196,237.30759674834,38.767233989074136,0.0,17.7,2,0.508420600858369
0,901,237.30759674834,38.767233989074136,0.0,17.7,14,0.1386156434543844
75,1485,377.379590488771,24.6255027667738,0.0,40.14,0,0.0251473596484582
75,1150,377.379590488771,24.6255027667738,0.0,40.14,0,0.0337267974846579
75,2192,377.379590488771,24.6255027667738,0.0,40.14,0,0.0123494204106371
145,248,377.379590488771,24.6255027667738,0.0,40.14,18,0.0019961570581805
0,1902,93.6771974435832,15.047884084971097,0.0,14.0,14,0.0358842263950398
81,1902,93.6771974435832,15.047884084971097,0.0,14.0,6,0.00051750710327
75,1902,93.6771974435832,15.047884084971097,0.0,14.0,0,0.0047791499356011
156,125,237.30759674834,38.767233989074136,0.0,17.7,2,0.5302060085836909
123,317,237.30759674834,38.767233989074136,0.0,17.7,16,0.7675866517296398
0,256,237.30759674834,38.767233989074136,0.0,17.7,14,0.0897970872099202
65,196,237.30759674834,38.767233989074136,0.0,17.7,4,0.3862820665364649
12,124,93.6771974435832,15.047884084971097,0.0,14.0,0,0.3991969088567316
12,300,93.6771974435832,15.047884084971097,0.0,14.0,0,0.4696567921812258
33,999,93.6771974435832,15.047884084971097,0.0,14.0,0,0.7173422228956738
123,999,93.6771974435832,15.047884084971097,0.0,14.0,16,0.575652646230098
12,2050,93.6771974435832,15.047884084971097,0.0,14.0,0,0.5939086294416244
123,2019,93.6771974435832,15.047884084971097,0.0,14.0,16,0.7793393760396512
81,1643,93.6771974435832,15.047884084971097,0.0,14.0,6,0.0033120454609285
134,1643,93.6771974435832,15.047884084971097,0.0,14.0,17,0.5735194327379175
145,1643,93.6771974435832,15.047884084971097,0.0,14.0,18,0.0002715859943102
49,1643,93.6771974435832,15.047884084971097,0.0,14.0,13,0.0079668387862468
81,1038,93.6771974435832,15.047884084971097,0.0,14.0,6,0.0258753551635046
134,1038,93.6771974435832,15.047884084971097,0.0,14.0,17,0.2742675686196656
112,1038,93.6771974435832,15.047884084971097,0.0,14.0,0,0.0147738465035229
81,1590,93.6771974435832,15.047884084971097,0.0,14.0,6,0.0033120454609285
156,1590,93.6771974435832,15.047884084971097,0.0,14.0,2,0.4577982832618026
145,1590,93.6771974435832,15.047884084971097,0.0,14.0,18,0.0012085576746807
49,1590,93.6771974435832,15.047884084971097,0.0,14.0,13,0.0264863135397858
112,1590,93.6771974435832,15.047884084971097,0.0,14.0,0,0.0211470565951966
82,1692,93.6771974435832,15.047884084971097,0.0,14.0,7,0.8719593796740926
0,1692,93.6771974435832,15.047884084971097,0.0,14.0,14,0.0525131206377324
12,1692,93.6771974435832,15.047884084971097,0.0,14.0,0,0.2181225850443215
134,1324,274.70898193692403,26.637510770071906,0.0,28.2,17,0.613131420655608
134,1805,274.70898193692403,26.637510770071906,0.0,28.2,17,0.6356841858828152
134,1794,274.70898193692403,26.637510770071906,0.0,28.2,17,0.6065615668404546
134,1776,274.70898193692403,26.637510770071906,0.0,28.2,17,0.6200247899995377
0,826,93.6771974435832,15.047884084971097,0.0,14.0,14,0.0036757427812223
79,44,93.6771974435832,15.047884084971097,0.0,14.0,1,0.00036401820091
2,1856,93.6771974435832,15.047884084971097,0.0,14.0,13,0.017660892208489
1,1856,93.6771974435832,15.047884084971097,0.0,14.0,15,0.0
123,1856,93.6771974435832,15.047884084971097,0.0,14.0,16,0.6656142852293174
82,37,93.6771974435832,15.047884084971097,0.0,14.0,7,0.2921258757773753
79,1977,93.6771974435832,15.047884084971097,0.0,14.0,1,0.0013440672033601
78,180,93.6771974435832,15.047884084971097,0.0,14.0,5,0.0285051375538614
156,180,93.6771974435832,15.047884084971097,0.0,14.0,2,0.3433476394849785
79,844,93.6771974435832,15.047884084971097,0.0,14.0,1,0.0009100455022751
0,553,93.6771974435832,15.047884084971097,0.0,14.0,14,0.0076094596988485
79,1026,93.6771974435832,15.047884084971097,0.0,14.0,1,0.0011760588029401
131,280,93.6771974435832,15.047884084971097,0.0,14.0,11,7.077544663039635e-07
133,280,93.6771974435832,15.047884084971097,0.0,14.0,11,7.077544663039635e-07
84,1036,137.657705257705,21.99909212365624,0.0,14.899999999999997,11,2.01127020344266e-06
12,1943,44.7230757742448,17.622537763760466,0.0,44.05,0,0.1198069550723539
84,1113,137.657705257705,21.99909212365624,0.0,14.899999999999997,11,1.6391409146999657e-06
84,1131,137.657705257705,21.99909212365624,0.0,14.899999999999997,11,1.4973773761313197e-06
155,280,93.6771974435832,15.047884084971097,0.0,14.0,11,3.543025237676877e-06
84,982,137.657705257705,21.99909212365624,0.0,14.899999999999997,11,1.9616529649436344e-06
84,891,137.657705257705,21.99909212365624,0.0,14.899999999999997,11,1.0928905597103316e-05
12,401,122.299437237519,30.8319059046492,0.0,26.0,0,0.1583153269187059
112,401,122.299437237519,30.8319059046492,0.0,26.0,0,0.13760678839306
58,2001,122.299437237519,30.8319059046492,0.0,26.0,11,0.0001579944005082
41,2001,122.299437237519,30.8319059046492,0.0,26.0,0,0.0302295628456701
65,2001,122.299437237519,30.8319059046492,0.0,26.0,4,0.1343263488919925
90,208,122.299437237519,30.8319059046492,0.0,26.0,1,0.0024267833391669
0,1985,122.299437237519,30.8319059046492,0.0,26.0,14,0.0745640507705934
134,1985,122.299437237519,30.8319059046492,0.0,26.0,17,0.5430890643850028
75,1985,122.299437237519,30.8319059046492,0.0,26.0,0,0.0246425941359193
